Date,Open,High,Low,Close,Adj Close,Volume
2000-02-29,null,null,null,null,null,null
2000-03-31,3133.800049,3201.399902,2902.100098,3115.800049,3115.800049,0
2000-04-30,3115.800049,3131.899902,2985.699951,3081.000000,3081.000000,0
2000-05-31,3079.500000,3313.800049,3067.100098,3311.199951,3311.199951,0
2000-06-30,3304.000000,3337.399902,3227.300049,3251.100098,3251.100098,0
2000-07-31,3251.399902,3386.600098,3241.000000,3297.800049,3297.800049,0
2000-08-31,3299.300049,3356.500000,3176.199951,3298.800049,3298.800049,0
2000-09-30,3297.399902,3330.699951,3180.699951,3254.600098,3254.600098,0
2000-10-31,3256.500000,3381.000000,3256.000000,3274.600098,3274.600098,0
2000-11-30,3271.899902,3348.800049,3171.699951,3206.199951,3206.199951,0
2000-12-31,3210.399902,3347.699951,3210.399902,3341.699951,3341.699951,0
2001-01-31,3342.300049,3364.300049,3278.800049,3326.500000,3326.500000,0
2001-02-28,3321.800049,3370.199951,3138.399902,3147.199951,3147.199951,0
2001-03-31,3150.899902,3333.699951,3150.899902,3329.399902,3329.399902,0
2001-04-30,3329.899902,3444.300049,3321.899902,3379.100098,3379.100098,0
2001-05-31,3378.100098,3490.300049,3378.100098,3490.300049,3490.300049,0
2001-06-30,3484.399902,3484.399902,3283.399902,3324.500000,3324.500000,0
2001-07-31,3324.600098,3424.800049,3275.600098,3275.600098,3275.600098,0
2001-08-31,3274.000000,3295.000000,2882.800049,3049.500000,3049.500000,0
2001-09-30,3058.800049,3285.899902,3056.899902,3249.600098,3249.600098,0
2001-10-31,3249.600098,3370.500000,3222.399902,3337.500000,3337.500000,0
2001-11-30,3337.500000,3440.600098,3288.399902,3422.300049,3422.300049,0
2001-12-31,3422.300049,3468.899902,3377.300049,3464.199951,3464.199951,0
2002-01-31,3464.199951,3506.100098,3402.500000,3414.300049,3414.300049,0
2002-02-28,3414.300049,3499.899902,3382.100098,3414.800049,3414.800049,0
2002-03-31,3414.800049,3424.600098,3337.500000,3350.000000,3350.000000,0
2002-04-30,3350.000000,3420.000000,3295.899902,3373.600098,3373.600098,0
2002-05-31,3373.600098,3388.199951,3174.000000,3216.000000,3216.000000,0
2002-06-30,3216.000000,3259.000000,2982.100098,3086.199951,3086.199951,0
2002-07-31,3086.199951,3202.899902,2955.699951,3120.100098,3120.100098,0
2002-08-31,3122.300049,3156.699951,2953.199951,2970.899902,2970.899902,0
2002-09-30,2970.899902,3043.000000,2883.500000,3042.899902,3042.899902,0
2002-10-31,3042.899902,3079.699951,2950.699951,3061.399902,3061.399902,0
2002-11-30,3061.399902,3083.800049,2945.899902,3007.100098,3007.100098,0
2002-12-31,3007.100098,3094.100098,2929.100098,2956.899902,2956.899902,0
2003-01-31,2958.100098,2969.199951,2794.399902,2800.899902,2800.899902,0
2003-02-28,2800.899902,2911.899902,2693.300049,2885.199951,2885.199951,0
2003-03-31,2885.199951,3023.699951,2865.899902,3007.500000,3007.500000,0
2003-04-30,3007.500000,3026.100098,2917.899902,3011.000000,3011.000000,0
2003-05-31,3011.000000,3124.600098,3011.000000,3026.899902,3026.899902,0
2003-06-30,3026.899902,3131.800049,3003.800049,3122.300049,3122.300049,0
2003-07-31,3128.000000,3210.699951,3120.100098,3199.699951,3199.699951,0
2003-08-31,3203.800049,3247.399902,3157.500000,3169.500000,3169.500000,0
2003-09-30,3168.000000,3311.800049,3153.000000,3272.000000,3272.000000,0
2003-10-31,3270.899902,3276.300049,3158.800049,3186.399902,3186.399902,0
2003-11-30,3184.699951,3302.000000,3162.500000,3299.800049,3299.800049,0
2003-12-31,3298.899902,3346.199951,3258.300049,3272.000000,3272.000000,0
2004-01-31,3273.199951,3360.899902,3252.899902,3360.600098,3360.600098,0
2004-02-29,3364.800049,3456.100098,3364.600098,3415.300049,3415.300049,0
2004-03-31,3418.699951,3469.199951,3378.600098,3400.800049,3400.800049,0
2004-04-30,3399.000000,3467.600098,3341.000000,3460.199951,3460.199951,0
2004-05-31,3459.300049,3556.399902,3453.600098,3532.899902,3532.899902,0
2004-06-30,3533.000000,3568.699951,3478.199951,3536.100098,3536.100098,0
2004-07-31,3534.399902,3568.699951,3467.100098,3552.699951,3552.699951,0
2004-08-31,3554.000000,3673.100098,3554.000000,3665.000000,3665.000000,0
2004-09-30,3665.100098,3779.500000,3654.600098,3778.600098,3778.600098,0
2004-10-31,3781.000000,3943.600098,3777.899902,3931.300049,3931.300049,0
2004-11-30,3932.199951,4055.000000,3877.100098,4050.600098,4050.600098,0
2004-12-31,4052.800049,4121.000000,4026.100098,4107.299805,4107.299805,0
2005-01-31,4113.700195,4195.600098,4096.899902,4172.799805,4172.799805,0
2005-02-28,4173.200195,4266.899902,4059.500000,4109.799805,4109.799805,0
2005-03-31,4118.899902,4165.500000,3958.300049,3983.199951,3983.199951,0
2005-04-30,3991.000000,4142.500000,3926.600098,4106.399902,4106.399902,0
2005-05-31,4105.100098,4321.700195,4098.799805,4277.500000,4277.500000,0
2005-06-30,4272.700195,4398.799805,4213.600098,4388.799805,4388.799805,0
2005-07-31,4388.299805,4502.200195,4361.399902,4446.799805,4446.799805,0
2005-08-31,4454.299805,4679.100098,4440.899902,4641.200195,4641.200195,0
2005-09-30,4642.200195,4654.299805,4311.100098,4459.700195,4459.700195,0
2005-10-31,4463.600098,4680.100098,4441.799805,4634.799805,4634.799805,0
2005-11-30,4625.700195,4775.799805,4549.299805,4763.399902,4763.399902,0
2005-12-31,4774.799805,4964.100098,4749.200195,4929.600098,4929.600098,0
2006-01-31,4937.399902,4982.600098,4790.799805,4921.299805,4921.299805,0
2006-02-28,4913.500000,5138.500000,4844.799805,5129.700195,5129.700195,0
2006-03-31,5127.600098,5336.600098,5122.100098,5258.799805,5258.799805,0
2006-04-30,5273.799805,5406.700195,4976.799805,5001.700195,5001.700195,0
2006-05-31,5018.200195,5120.000000,4758.299805,5073.899902,5073.899902,0
2006-06-30,5075.500000,5146.600098,4899.899902,4986.000000,4986.000000,0
2006-07-31,4981.600098,5115.399902,4919.500000,5115.399902,5115.399902,0
2006-08-31,5113.500000,5164.200195,4961.299805,5154.100098,5154.100098,0
2006-09-30,5153.000000,5409.899902,5142.700195,5384.399902,5384.399902,598359000
2006-10-31,5390.700195,5496.299805,5322.399902,5482.100098,5482.100098,1908047000
2006-11-30,5486.000000,5684.399902,5411.000000,5669.899902,5669.899902,0
2006-12-31,5672.700195,5829.299805,5499.000000,5773.399902,5773.399902,0
2007-01-31,5781.299805,6052.100098,5781.299805,5832.500000,5832.500000,0
2007-02-28,5840.600098,5998.899902,5641.100098,5995.000000,5995.000000,0
2007-03-31,5994.000000,6265.200195,5915.799805,6166.000000,6166.000000,0
2007-04-30,6163.200195,6384.100098,6134.200195,6313.500000,6313.500000,0
2007-05-31,6321.000000,6409.200195,6170.200195,6274.899902,6274.899902,0
2007-06-30,6282.000000,6436.700195,6044.299805,6144.200195,6144.200195,0
2007-07-31,6138.600098,6247.200195,5483.299805,6247.200195,6247.200195,0
2007-08-31,6253.700195,6594.399902,6146.500000,6567.799805,6567.799805,0
2007-09-30,6567.600098,6800.200195,6542.899902,6754.100098,6754.100098,0
2007-10-31,6778.399902,6851.500000,6312.600098,6533.100098,6533.100098,0
2007-11-30,6535.200195,6684.399902,6105.600098,6339.799805,6339.799805,0
2007-12-31,6336.600098,6385.700195,5186.799805,5650.299805,5650.299805,0
2008-01-31,5672.600098,6022.000000,5490.399902,5572.100098,5572.100098,0
2008-02-29,5534.299805,5535.200195,5039.600098,5355.700195,5355.700195,0
2008-03-31,5363.399902,5672.700195,5301.000000,5595.399902,5595.399902,0
2008-04-30,5592.600098,5980.799805,5538.700195,5654.700195,5654.700195,0
2008-05-31,5671.899902,5681.500000,5144.700195,5215.299805,5215.299805,0
2008-06-30,5230.100098,5231.899902,4787.500000,4977.399902,4977.399902,0
2008-07-31,4971.700195,5146.299805,4758.500000,5135.600098,5135.600098,0
2008-08-31,5128.700195,5177.200195,4527.399902,4600.500000,4600.500000,0
2008-09-30,4636.299805,4832.500000,3724.800049,4018.000000,4018.000000,0
2008-10-31,4041.600098,4340.500000,3217.500000,3742.500000,3742.500000,0
2008-11-30,3738.899902,3738.899902,3474.100098,3722.300049,3722.300049,0
2008-12-31,3723.899902,3817.899902,3342.699951,3540.699951,3540.699951,0
2009-01-31,3519.399902,3578.699951,3296.199951,3344.500000,3344.500000,0
2009-02-28,3329.399902,3706.600098,3120.800049,3582.100098,3582.100098,0
2009-03-31,3583.600098,3851.199951,3550.899902,3780.500000,3780.500000,0
2009-04-30,3771.399902,3960.399902,3714.899902,3818.000000,3818.000000,0
2009-05-31,3826.399902,4079.399902,3767.899902,3954.899902,3954.899902,0
2009-06-30,3939.500000,4247.899902,3709.199951,4244.000000,4244.000000,0
2009-07-31,4245.899902,4537.200195,4244.600098,4479.100098,4479.100098,0
2009-08-31,4476.600098,4767.899902,4410.000000,4743.600098,4743.600098,0
2009-09-30,4738.799805,4895.299805,4562.500000,4643.200195,4643.200195,0
2009-10-31,4611.000000,4799.000000,4502.500000,4701.399902,4701.399902,0
2009-11-30,4696.899902,4873.600098,4596.200195,4870.600098,4870.600098,0
2009-12-31,4864.899902,4955.100098,4566.700195,4569.600098,4569.600098,0
2010-01-31,4569.899902,4718.299805,4464.899902,4637.700195,4637.700195,0
2010-02-28,4633.100098,4928.899902,4633.100098,4875.500000,4875.500000,0
2010-03-31,4880.000000,5025.100098,4779.299805,4807.399902,4807.399902,896401500
2010-04-30,4782.799805,4804.500000,4175.700195,4429.700195,4429.700195,0
2010-05-31,4430.600098,4622.000000,4249.500000,4301.500000,4301.500000,0
2010-06-30,4284.600098,4531.600098,4182.299805,4493.500000,4493.500000,0
2010-07-31,4495.100098,4598.700195,4313.899902,4404.200195,4404.200195,0
2010-08-31,4413.299805,4698.000000,4413.299805,4582.899902,4582.899902,0
2010-09-30,4593.100098,4725.899902,4559.000000,4661.600098,4661.600098,0
2010-10-31,4665.700195,4815.000000,4551.200195,4584.399902,4584.399902,1405108600
2010-11-30,4581.399902,4811.899902,4557.000000,4745.200195,4745.200195,818363900
2010-12-31,4758.299805,4839.200195,4686.500000,4753.899902,4753.899902,826601000
2011-01-31,4759.100098,4944.399902,4751.799805,4831.700195,4831.700195,1537743600
2011-02-28,4839.700195,4864.299805,4477.399902,4837.899902,4837.899902,0
2011-03-31,4836.100098,4976.399902,4788.600098,4823.200195,4823.200195,723050600
2011-04-30,4826.299805,4835.500000,4582.700195,4708.299805,4708.299805,0
2011-05-31,4711.299805,4724.799805,4451.700195,4608.000000,4608.000000,0
2011-06-30,4612.200195,4657.399902,4421.100098,4424.600098,4424.600098,0
2011-07-31,4440.899902,4517.399902,3765.899902,4296.500000,4296.500000,0
2011-08-31,4297.899902,4354.600098,3862.399902,4008.600098,4008.600098,0
2011-09-30,3990.600098,4417.600098,3840.199951,4298.100098,4298.100098,0
2011-10-31,4278.100098,4365.000000,3973.800049,4119.799805,4119.799805,0
2011-11-30,4157.500000,4335.200195,4038.100098,4056.600098,4056.600098,0
2011-12-31,4069.899902,4315.600098,4069.100098,4262.700195,4262.700195,0
2012-01-31,4258.899902,4318.799805,4170.200195,4298.500000,4298.500000,0
2012-02-29,4291.000000,4361.100098,4143.700195,4335.200195,4335.200195,0
2012-03-31,4349.399902,4397.899902,4248.899902,4396.600098,4396.600098,0
2012-04-30,4398.600098,4448.500000,4024.800049,4076.300049,4076.300049,0
2012-05-31,4076.300049,4159.299805,3985.000000,4094.600098,4094.600098,0
2012-06-30,4094.600098,4288.100098,4062.300049,4269.200195,4269.200195,0
2012-07-31,4269.200195,4403.899902,4212.700195,4316.100098,4316.100098,0
2012-08-31,4310.000000,4421.000000,4261.200195,4387.000000,4387.000000,0
2012-09-30,4387.000000,4581.799805,4375.000000,4517.000000,4517.000000,0
2012-10-31,4517.000000,4519.299805,4334.299805,4506.000000,4506.000000,0
2012-11-30,4506.000000,4688.600098,4500.200195,4649.000000,4649.000000,0
2012-12-31,4648.899902,4906.200195,4648.899902,4878.799805,4878.799805,0
2013-01-31,4878.799805,5112.500000,4869.500000,5104.100098,5104.100098,0
2013-02-28,5104.100098,5163.500000,4927.899902,4966.500000,4966.500000,0
2013-03-31,4966.500000,5195.100098,4883.700195,5191.200195,5191.200195,0
2013-04-30,5187.299805,5249.600098,4897.899902,4926.600098,4926.600098,0
2013-05-31,4926.600098,4933.299805,4632.299805,4802.600098,4802.600098,0
2013-06-30,4802.600098,5098.500000,4702.700195,5052.000000,5052.000000,1865233300
2013-07-31,5052.000000,5168.200195,5007.899902,5135.000000,5135.000000,14908995700
2013-08-31,5135.000000,5314.299805,5115.100098,5218.899902,5218.899902,13116631400
2013-09-30,5218.899902,5457.299805,5118.899902,5425.500000,5425.500000,11780332000
2013-10-31,5425.500000,5439.200195,5284.899902,5320.100098,5320.100098,12456130500
2013-11-30,5320.000000,5367.399902,5028.200195,5352.200195,5352.200195,12429034100
2013-12-31,5352.200195,5383.399902,5158.899902,5190.000000,5190.000000,10311319900
2014-01-31,5190.000000,5461.700195,5052.200195,5404.799805,5404.799805,13687120100
2014-02-28,5404.799805,5462.299805,5288.500000,5394.799805,5394.799805,14158084700
2014-03-31,5394.799805,5554.500000,5350.500000,5489.100098,5489.100098,10542203800
2014-04-30,5489.100098,5541.700195,5372.100098,5492.500000,5492.500000,12366125900
2014-05-31,5484.100098,5526.000000,5373.600098,5395.700195,5395.700195,12425325500
2014-06-30,5395.700195,5644.200195,5370.899902,5632.899902,5632.899902,12091375200
2014-07-31,5632.899902,5679.500000,5425.200195,5625.899902,5625.899902,12626403300
2014-08-31,5625.899902,5672.700195,5253.100098,5292.799805,5292.799805,13019887900
2014-09-30,5292.799805,5526.600098,5122.000000,5526.600098,5526.600098,14411483800
2014-10-31,5526.600098,5550.299805,5292.899902,5313.000000,5313.000000,10931439900
2014-11-30,5313.000000,5486.700195,5142.799805,5411.000000,5411.000000,5345819700
2014-12-31,5411.000000,5619.500000,5267.399902,5588.299805,5588.299805,0
2015-01-31,5588.299805,5955.500000,5588.299805,5928.799805,5928.799805,0
2015-02-28,5928.799805,5996.899902,5748.700195,5891.500000,5891.500000,0
2015-03-31,5891.500000,5996.399902,5749.899902,5790.000000,5790.000000,0
2015-04-30,5790.000000,5901.799805,5574.600098,5777.200195,5777.200195,0
2015-05-31,5777.200195,5777.200195,5390.500000,5459.000000,5459.000000,0
2015-06-30,5459.000000,5718.899902,5383.700195,5699.200195,5699.200195,0
2015-07-31,5699.200195,5727.700195,4928.299805,5207.000000,5207.000000,0
2015-08-31,5207.000000,5221.100098,4918.399902,5021.600098,5021.600098,760640100
2015-09-30,5021.700195,5384.799805,5021.700195,5239.399902,5239.399902,0
2015-10-31,5239.399902,5313.700195,4979.200195,5166.500000,5166.500000,0
2015-11-30,5166.500000,5325.799805,4909.600098,5295.899902,5295.899902,0
2015-12-31,5295.899902,5331.399902,4803.899902,5005.500000,5005.500000,0
2016-01-31,5005.500000,5073.000000,4706.700195,4880.899902,4880.899902,0
2016-02-29,4880.899902,5216.200195,4868.100098,5082.799805,5082.799805,0
2016-03-31,5082.799805,5281.600098,4893.500000,5252.200195,5252.200195,0
2016-04-30,5252.200195,5427.700195,5182.200195,5378.600098,5378.600098,0
2016-05-31,5378.600098,5392.500000,5051.000000,5233.399902,5233.399902,0
2016-06-30,5233.399902,5570.399902,5148.700195,5562.299805,5562.299805,0
2016-07-31,5562.399902,5611.200195,5412.600098,5433.000000,5433.000000,0
2016-08-31,5433.000000,5473.299805,5192.200195,5435.899902,5435.899902,0
2016-09-30,5435.899902,5498.000000,5261.399902,5317.700195,5317.700195,0
2016-10-31,5317.700195,5520.899902,5052.100098,5440.500000,5440.500000,0
2016-11-30,5440.500000,5699.100098,5383.799805,5665.799805,5665.799805,0
2016-12-31,5667.399902,5827.500000,5604.299805,5620.899902,5620.899902,0
2017-01-31,5620.899902,5833.200195,5582.700195,5712.200195,5712.200195,0
2017-02-28,5712.200195,5901.500000,5675.000000,5864.899902,5864.899902,0
2017-03-31,5864.899902,5950.100098,5790.600098,5924.100098,5924.100098,0
2017-04-30,5924.100098,5956.500000,5679.799805,5724.600098,5724.600098,0
2017-05-31,5724.600098,5836.399902,5629.799805,5721.500000,5721.500000,0
2017-06-30,5721.500000,5799.600098,5653.299805,5720.600098,5720.600098,0
2017-07-31,5720.600098,5806.299805,5645.799805,5714.500000,5714.500000,0
2017-08-31,5714.500000,5777.700195,5639.399902,5681.600098,5681.600098,0
2017-09-30,5681.600098,5938.100098,5650.899902,5909.000000,5909.000000,0
2017-10-31,5909.000000,6052.100098,5909.000000,5969.899902,5969.899902,78246200
2017-11-30,5969.899902,6092.799805,5938.700195,6065.100098,6065.100098,40364600
2017-12-31,6065.100098,6150.000000,5991.899902,6037.700195,6037.700195,0
2018-01-31,6037.700195,6121.399902,5786.799805,6016.000000,6016.000000,7891300
2018-02-28,6016.000000,6026.100098,5752.700195,5759.399902,5759.399902,34463900
2018-03-31,5759.399902,5991.100098,5724.799805,5982.700195,5982.700195,0
2018-04-30,5982.700195,6146.799805,5964.100098,6011.899902,6011.899902,0
2018-05-31,6011.899902,6250.799805,5972.000000,6194.600098,6194.600098,0
2018-06-30,6194.600098,6306.100098,6174.399902,6280.200195,6280.200195,0
2018-07-31,6280.200195,6373.500000,6230.899902,6319.500000,6319.500000,0
2018-08-31,6319.500000,6333.700195,6102.000000,6207.600098,6207.600098,0
2018-09-30,6207.600098,6207.600098,5624.600098,5830.299805,5830.299805,0
2018-10-31,5830.299805,5941.299805,5594.000000,5667.200195,5667.200195,0
2018-11-30,5667.200195,5771.200195,5410.200195,5646.399902,5646.399902,0
2018-12-31,5646.399902,5915.200195,5552.000000,5864.700195,5864.700195,130515000
2019-01-31,5864.700195,6191.100098,5848.899902,6169.000000,6169.000000,702119900
2019-02-28,6169.000000,6270.899902,6096.799805,6180.700195,6180.700195,0
2019-03-31,6180.700195,6390.500000,6169.799805,6325.500000,6325.500000,536877500
2019-04-30,6325.500000,6380.200195,6241.500000,6310.899902,6310.899902,0
